Frankfurt,Frankfurt am Main Airport,FRA,50.033333,8.570556
London,London Heathrow Airport,LHR,51.4706,-0.461941
Amsterdam,Amsterdam Airport Schiphol,AMS,52.308601,4.76389
Paris,Charles de Gaulle International Airport,CDG,49.012798,2.55
Singapore,Singapore Changi Airport,SIN,1.35019,103.994003
Beijing,Beijing Capital International Airport,PEK,40.0801010131836,116.58499908447266
Los Angeles,Los Angeles International Airport,LAX,33.94250107,-118.4079971
Atlanta,Hartsfield Jackson Atlanta International Airport,ATL,33.6367,-84.428101
New York,John F Kennedy International Airport,JFK,40.63980103,-73.77890015
Chicago,Chicago O'Hare International Airport,ORD,41.9786,-87.9048
